default.payment.next.month,meses_con_atraso,PAY_0,meses_sin_pago,LIMIT_BAL,pago_promedio_6m,volatilidad_facturacion
0,1,0,1,20000.0,941.0,1122.2322397792714
0,0,0,0,70000.0,2223.3333333333335,3897.2801627117683
0,0,-1,0,230000.0,660.0,0.0
0,0,0,0,30000.0,1213.8333333333333,296.1207523967208
0,0,-1,0,200000.0,6030.666666666667,2495.304664097486
0,1,0,1,50000.0,2000.0,2789.3623225867714
0,0,0,0,110000.0,2862.8333333333335,8856.428138175495
0,0,0,1,50000.0,1126.1666666666667,861.4478510043426
0,0,0,0,50000.0,888.3333333333334,1371.3264746222908
0,0,-1,0,400000.0,35283.666666666664,64984.09981038951
0,0,0,0,170000.0,2833.3333333333335,2845.3793888806226
0,0,0,0,280000.0,5977.833333333333,3250.854497923072
0,0,0,0,210000.0,4916.666666666667,7170.24403350402
0,0,0,0,370000.0,9666.666666666666,102107.37263374602
0,1,0,2,30000.0,1157.0,4122.502492418895
0,0,0,0,80000.0,2614.3333333333335,10089.608092818406
1,6,2,2,280000.0,7500.0,6609.407446965272
0,6,8,6,20000.0,0.0,1154.5418138811604
0,0,0,0,240000.0,6468.833333333333,3536.4006795987734
0,0,0,0,20000.0,1150.1666666666667,835.3883927052535
0,0,0,0,10000.0,1357.5,1016.6384640897013
0,0,0,2,290000.0,1050.0,7089.912789778635
1,0,0,0,190000.0,2250.0,5936.596244201442
0,0,0,2,80000.0,1846.0,20969.418605833274
0,1,-1,1,280000.0,1038.3333333333333,947.1575722479689
1,0,0,3,90000.0,893.0,22391.446915433284
0,0,0,0,50000.0,696.6666666666666,2255.2259679834006
0,3,0,1,40000.0,1635.0,2548.2764894466745
0,0,0,0,130000.0,4170.166666666667,16329.13102913522
0,1,0,1,70000.0,2494.0,2632.8547750809703
0,0,0,0,30000.0,1380.1666666666667,618.0464923180672
0,6,1,3,100000.0,4133.333333333333,2878.4430803242694
1,3,2,2,20000.0,583.3333333333334,723.5578069511793
0,5,2,1,30000.0,12705.0,26415.39127415429
1,0,0,0,20000.0,1131.5,1541.5063628369057
1,1,2,0,100000.0,3237.1666666666665,6422.309325053307
1,6,2,6,30000.0,0.0,244.94897427831782
0,0,0,0,320000.0,4020.0,2912.3118479997984
1,6,2,3,90000.0,1116.6666666666667,17365.394192665673
1,6,2,0,190000.0,8100.0,8397.392105092309
0,0,0,0,200000.0,18521.5,32447.838847397317
0,0,-1,1,300000.0,3252.3333333333335,2132.6884832686337
0,0,0,0,110000.0,1885.8333333333333,2260.476380470866
0,0,0,0,310000.0,5500.0,28870.05046526013
0,0,0,0,320000.0,11666.666666666666,6452.192167524668
0,0,-1,1,360000.0,33375.0,89559.4424310841
1,0,-1,1,20000.0,588.6666666666666,401.2333070255592
0,0,0,0,170000.0,8783.333333333334,4030.2070625051847
0,0,0,0,140000.0,4794.333333333333,4888.655537739049
0,0,0,0,80000.0,1601.8333333333333,4345.057084396783
0,0,0,2,150000.0,17744.833333333332,31010.216231106806
1,1,2,0,200000.0,5032.166666666667,17867.858958662808
0,2,0,2,70000.0,2508.3333333333335,1825.9003988900015
0,0,0,0,50000.0,2112.3333333333335,10460.377979149065
0,1,0,1,300000.0,877.1666666666666,15896.552197463028
0,0,-1,1,200000.0,2914.3333333333335,4032.850340226707
1,3,1,2,50000.0,933.3333333333334,15336.372488303745
0,6,1,3,30000.0,1550.0,1463.0473220872475
1,0,-1,0,50000.0,1350.0,1425.1107559297511
0,2,1,0,50000.0,2366.6666666666665,3476.2635928057393
0,6,1,3,30000.0,745.0,1014.1268986998947
0,1,0,3,20000.0,389.6666666666667,4275.900579605034
0,0,0,1,20000.0,630.8333333333334,3348.128696252082
0,0,0,0,50000.0,1398.5,507.8343890154217
0,0,0,0,30000.0,1527.3333333333333,10793.579803136061
0,2,1,3,360000.0,1024.5,7972.354418029009
0,0,0,0,50000.0,1637.0,1840.2942156079282
0,0,0,0,160000.0,3666.6666666666665,2571.4308403429145
1,0,0,1,70000.0,1180.5,33350.47221704664
0,0,0,0,80000.0,5441.5,13338.953113594285
0,1,0,2,30000.0,1992.0,2478.7162537625536
1,0,0,1,10000.0,1250.0,1653.099321476682
0,1,1,0,180000.0,3333.8333333333335,1361.1012698056918
0,0,-1,0,320000.0,4588.666666666667,5427.5978848842515
0,3,0,2,80000.0,1473.0,1964.1843514972486
1,1,0,1,10000.0,716.6666666666666,1149.163463858239
0,0,-1,0,360000.0,6614.333333333333,6692.804185591168
0,0,0,0,330000.0,26212.333333333332,48945.16823548572
1,3,-1,3,60000.0,347.0,348.28460584221443
0,0,0,0,50000.0,866.5,1686.9408999724917
0,0,0,0,200000.0,5986.166666666667,5968.434993083753
0,0,-1,2,160000.0,263.3333333333333,237.8761582560696
0,0,0,1,110000.0,1775.1666666666667,4959.024235337701
0,0,0,0,150000.0,3692.8333333333335,2010.2019467373586
0,0,0,0,610000.0,11248.333333333334,32724.28477242347
0,0,0,0,110000.0,3528.6666666666665,4731.077241671992
1,2,2,1,80000.0,1906.5,2666.922152344659
0,0,0,0,170000.0,3646.6666666666665,12015.473281010061
0,0,0,0,140000.0,2029.0,1154.7328262416377
0,1,0,1,70000.0,2750.0,1769.4388941130462
0,0,0,0,170000.0,3500.0,4902.414384770019
0,0,0,0,50000.0,2120.1666666666665,2454.6745609143386
1,0,0,0,300000.0,8062.166666666667,46869.693901283375
1,1,2,1,150000.0,1931.1666666666667,2345.12433927642
1,6,8,4,50000.0,666.6666666666666,1203.2618030448182
0,1,2,2,90000.0,14293.0,38983.34777012701
1,0,0,0,50000.0,4393.166666666667,18468.969396440796
0,0,-1,0,500000.0,1744.1666666666667,12898.216813446215
0,0,-1,0,470000.0,1015.3333333333334,673.5670468978323
0,0,0,1,230000.0,4092.5,33733.80907289698
0,0,0,0,140000.0,7606.833333333333,8219.948939419677
1,1,2,1,230000.0,4426.0,5002.369974988522
0,0,0,0,420000.0,12449.166666666666,21879.765553283854
0,0,0,0,30000.0,1744.0,416.39376396227004
1,3,1,1,50000.0,1036.6666666666667,11479.433094306822
0,0,-1,1,260000.0,31999.666666666668,42318.771049027404
0,0,0,0,240000.0,9833.333333333334,3604.531448977338
0,0,-1,0,510000.0,1511.3333333333333,1680.3544864105313
0,0,0,0,110000.0,2910.0,17796.388293696
0,0,-1,0,210000.0,8197.666666666666,3011.0272444245115
0,0,-1,0,360000.0,11330.0,2865.9490342060635
0,0,-1,0,260000.0,341.0,61.237243569579455
0,0,0,0,20000.0,690.8333333333334,500.2286144021218
0,0,0,0,120000.0,4718.833333333333,2200.0464919329925
0,2,1,2,60000.0,7000.0,9416.816546299851
1,1,2,0,50000.0,3485.5,24249.27847723859
0,3,0,2,230000.0,2333.3333333333335,3593.0214815203467
0,1,-1,1,50000.0,962.1666666666666,782.9060394879239
1,6,2,0,100000.0,3317.0,2683.3341697721266
1,1,0,1,230000.0,2840.6666666666665,5525.062593913907
0,0,-1,3,370000.0,613.6666666666666,786.1065449415875
0,0,-1,0,230000.0,8307.0,12317.230837327033
0,0,0,0,80000.0,977.5,3846.696019529834
0,3,1,1,30000.0,972.6666666666666,661.3898749350996
0,0,0,0,50000.0,1777.8333333333333,15614.938257963111
0,0,0,0,100000.0,3516.6666666666665,8507.152849220472
0,5,2,1,100000.0,1404.3333333333333,1135.9790491025792
0,0,0,0,210000.0,1804.0,3427.003122262949
1,3,4,3,20000.0,256.8333333333333,1645.3135871316447
0,0,-1,1,50000.0,2226.0,4930.682021789683
0,2,1,0,80000.0,3246.1666666666665,2837.8268739771047
1,4,0,2,20000.0,968.1666666666666,1332.012524966138
0,1,0,1,190000.0,1461.6666666666667,1783.164537182889
0,1,0,4,120000.0,1391.1666666666667,36053.41130600543
0,0,-1,2,300000.0,2700.3333333333335,6998.613395999715
1,6,1,1,120000.0,2300.0,2237.557835379159
0,1,0,1,280000.0,6700.0,47653.670572860035
1,2,2,1,70000.0,1711.5,2595.0832549265156
0,1,-1,2,20000.0,2781.6666666666665,3251.378517900779
0,0,-1,0,150000.0,4479.166666666667,857.4637990414911
0,0,0,0,60000.0,4597.0,5846.497974571331
1,2,1,0,50000.0,1802.6666666666667,12056.282257257693
0,1,-1,1,150000.0,7680.833333333333,13179.965474158118
0,0,0,1,20000.0,807.3333333333334,321.4502553532454
1,0,0,0,40000.0,1868.0,672.1472060989815
0,3,1,2,50000.0,933.3333333333334,1078.7208474237746
0,2,0,2,10000.0,987.5,1018.1959372668242
0,0,0,0,50000.0,9595.166666666666,15401.238833288704
0,0,-1,1,320000.0,1605.5,1380.2968400553073
0,6,8,6,20000.0,0.0,1236.6253137740093
1,0,0,0,470000.0,19411.666666666668,46770.18455704446
0,0,-1,3,230000.0,2987.3333333333335,7386.979267603233
1,0,-1,1,30000.0,3440.5,1615.043735217925
0,6,2,1,80000.0,951.0,927.8145109161997
0,0,0,0,110000.0,1150.0,1372.1477204246876
0,0,0,0,420000.0,15929.166666666666,9456.081598632702
0,2,1,0,80000.0,1700.1666666666667,28464.330612189005
0,0,0,0,350000.0,1840.6666666666667,10688.67484146967
0,0,0,0,500000.0,23455.0,23813.328469577704
0,0,-1,0,490000.0,5238.166666666667,2928.1518403252244
1,2,2,1,50000.0,1850.6666666666667,10475.810983721818
1,5,4,2,150000.0,2603.5,4321.797423140823
0,1,-1,4,80000.0,2583.3333333333335,7424.318168469524
0,3,0,2,40000.0,4666.666666666667,11048.260997399848
0,3,1,1,30000.0,1068.3333333333333,3550.2183594815688
0,0,0,0,140000.0,1829.5,513.1334134511219
0,0,0,2,50000.0,1333.3333333333333,3733.8471313110826
1,4,0,2,40000.0,1866.6666666666667,3039.7953659196646
1,6,2,1,100000.0,2200.0,1290.2745444284328
0,0,0,0,130000.0,5719.5,2264.18068330835
0,0,0,4,20000.0,480.3333333333333,5510.418728796086
1,6,2,6,30000.0,0.0,0.0
0,0,0,0,10000.0,1082.6666666666667,2678.0212595621165
0,0,0,0,200000.0,2230.5,2479.591209588118
0,0,0,0,30000.0,1137.3333333333333,858.3414239100895
0,0,0,0,140000.0,4000.0,12403.833854901475
0,0,0,0,290000.0,11698.333333333334,4421.658033664145
0,0,0,0,20000.0,842.8333333333334,1154.1782213621373
0,0,0,0,80000.0,2082.8333333333335,2653.711645978138
0,0,-1,0,180000.0,3816.0,1893.6333066356856
0,0,-1,1,20000.0,390.0,1086.5827165936332
0,1,0,1,30000.0,1345.1666666666667,433.2854332500305
0,0,0,0,150000.0,6000.166666666667,8738.346039154092
0,0,-1,1,280000.0,3666.3333333333335,2964.47355641211
0,0,0,0,50000.0,2658.1666666666665,6783.624323815896
0,2,2,1,20000.0,1016.6666666666666,1505.178084701829
0,0,-1,1,200000.0,4709.666666666667,4890.954565999021
0,0,0,0,230000.0,5853.333333333333,46928.35500064611
0,0,0,0,50000.0,1363.5,10478.695861922259
1,0,0,0,50000.0,1442.0,9479.248781768873
0,0,0,0,70000.0,3233.3333333333335,3516.943374579693
0,0,-1,0,180000.0,6667.333333333333,5202.671800783389
0,1,0,1,90000.0,670.0,4255.224196992054
0,0,0,0,390000.0,5614.0,47500.0514512002
0,0,-1,1,150000.0,247.5,251.1586484010986
0,4,1,0,400000.0,3181.1666666666665,2373.44667098294
0,0,0,0,320000.0,4098.333333333333,38835.463409964184
1,6,1,3,110000.0,3316.6666666666665,4221.510318199716
1,6,2,2,170000.0,5542.666666666667,5449.319251062467
1,1,0,1,90000.0,769.3333333333334,1177.4523344917195
0,0,-1,2,200000.0,2621.1666666666665,4340.02920113064
0,0,0,0,220000.0,3316.6666666666665,58431.23735611515
0,3,2,1,80000.0,2029.5,2744.85157461504
0,2,-1,3,30000.0,5736.833333333333,3312.8016541893962
1,5,2,3,50000.0,883.3333333333334,1930.6562010535865
0,0,0,2,120000.0,653.3333333333334,8712.789977957693
0,0,0,2,50000.0,1416.6666666666667,5187.579220278632
0,0,0,0,360000.0,42888.833333333336,19193.425964810624
0,4,2,0,90000.0,3883.3333333333335,2717.1316493685026
0,0,-1,0,500000.0,32864.833333333336,62928.84864803
0,0,0,0,140000.0,3333.3333333333335,3401.9692336449293
0,1,0,5,30000.0,1316.6666666666667,9165.228893304666
0,0,0,0,70000.0,1150.1666666666667,1367.7847783916884
0,0,0,0,350000.0,1772.1666666666667,6976.2590667682825
0,0,0,0,240000.0,13688.5,55553.26339169164
0,0,0,0,90000.0,5500.0,8140.437850631869
0,1,0,1,50000.0,1733.3333333333333,2179.579355441473
0,0,0,0,110000.0,5345.0,8556.36994096601
0,1,-1,2,20000.0,2403.1666666666665,357.4165170591122
0,0,0,2,30000.0,936.3333333333334,11358.273771426126
0,0,0,0,20000.0,639.6666666666666,1047.9258402514306
0,0,0,0,50000.0,1295.3333333333333,14616.371857156162
0,0,0,0,260000.0,3523.3333333333335,7152.868312781943
1,0,-1,0,320000.0,26184.5,32247.025763109792
1,2,2,3,160000.0,393.3333333333333,795.2030558291385
1,4,2,2,30000.0,1250.0,2002.2914872715212
0,0,0,0,50000.0,657.6666666666666,3928.9658011576876
0,0,0,0,90000.0,3800.0,3467.5888308736953
0,2,1,2,240000.0,12948.0,14519.728229779876
1,4,1,2,180000.0,2000.0,3008.5284553526603
0,0,-1,0,200000.0,10424.5,2207.7610151463405
0,1,0,1,50000.0,1321.3333333333333,9729.133104581655
0,0,-1,0,50000.0,1261.0,0.0
0,0,-1,3,330000.0,1736.3333333333333,2507.7259353180257
1,6,2,6,80000.0,0.0,398.74804074753774
0,0,0,1,360000.0,1193.6666666666667,6016.593510173898
0,0,0,0,240000.0,7775.666666666667,15001.086729522855
0,0,0,0,50000.0,1221.1666666666667,15859.158111324825
0,0,0,0,470000.0,44401.833333333336,33009.76456141425
0,1,-1,1,160000.0,5104.166666666667,566.8810868838955
0,0,0,0,80000.0,3140.1666666666665,1763.5719057261788
0,0,-1,2,180000.0,2215.6666666666665,1359.3492192957629
0,0,-1,0,110000.0,20353.666666666668,54560.70111963983
0,2,0,2,160000.0,6052.5,41207.30142583957
0,0,0,0,210000.0,18357.333333333332,46033.483215662345
1,0,-1,1,200000.0,549.0,3576.7201409485015
0,0,-1,0,350000.0,13721.666666666666,11255.207286703637
1,0,-1,2,250000.0,6142.0,8508.756111598608
0,0,-1,2,30000.0,392.6666666666667,199.42985400051484
0,0,0,0,200000.0,2666.6666666666665,3788.50769652995
0,0,-1,0,30000.0,1183.3333333333333,2941.5228482312805
0,0,0,0,50000.0,4509.5,4254.784224846191
0,0,0,0,500000.0,15849.333333333334,11466.752978357328
0,0,-1,0,220000.0,1603.8333333333333,1561.6016991110976
0,0,0,0,20000.0,4172.166666666667,12539.9301858769
0,0,0,1,180000.0,10288.666666666666,29886.35789397341
1,0,-1,0,300000.0,12862.0,19403.216112284066
0,0,0,0,130000.0,4903.0,17274.829014107974
1,5,2,2,180000.0,1451.6666666666667,1637.057563638697
1,0,0,0,140000.0,3207.0,29961.67974430005
0,0,0,0,50000.0,2266.6666666666665,19101.894988892243
1,3,1,3,20000.0,671.3333333333334,2823.576998536903
0,0,-1,2,180000.0,10854.5,22460.944438439506
1,0,0,0,180000.0,1030.3333333333333,1879.7168935773282
0,1,-1,1,150000.0,5535.833333333333,3575.303548884579
0,0,0,0,70000.0,2322.8333333333335,2186.3800904691757
0,6,8,6,30000.0,0.0,1502.2374534895162
0,0,0,0,60000.0,3084.3333333333335,1646.4193471490387
0,6,2,2,360000.0,26379.5,6784.862415701589
0,3,1,1,50000.0,2092.5,3876.458383628025
0,1,0,0,50000.0,15584.5,22043.465024809506
0,0,0,0,80000.0,2300.0,2343.1944008127025
0,2,0,0,140000.0,1877.3333333333333,2696.283812954415
1,0,-1,2,50000.0,3328.3333333333335,292.1415182179121
0,2,2,1,120000.0,2982.3333333333335,14013.990406019264
0,0,0,2,100000.0,19251.0,39008.63633607307
0,0,0,0,200000.0,17349.166666666668,45218.65229157838
0,0,-1,2,90000.0,1352.6666666666667,1779.1379560524997
0,0,-1,0,140000.0,1772.6666666666667,1595.3135637443402
0,0,0,0,170000.0,5566.666666666667,16747.243921513375
0,3,0,3,30000.0,1568.6666666666667,11687.933374496393
0,1,0,0,280000.0,6973.0,16983.384261290994
0,0,-1,0,450000.0,15255.833333333334,17000.242198274707
0,0,0,0,80000.0,1750.0,17679.69908586305
0,0,0,0,130000.0,4316.666666666667,14609.975861262286
1,0,0,3,160000.0,5554.166666666667,6112.330011269571
1,1,2,0,140000.0,4352.333333333333,20291.28435314039
0,0,0,0,70000.0,2268.6666666666665,3009.0874641104515
0,0,0,0,150000.0,9980.0,32576.857256340736
0,0,-1,0,200000.0,2054.5,3569.73017187574
0,1,0,0,180000.0,5313.166666666667,8937.318421465505
0,0,0,0,300000.0,1191.8333333333333,25590.52399359315
0,0,-1,0,450000.0,36402.0,34327.97118240459
0,1,1,2,200000.0,17276.0,35986.88629162944
1,4,2,2,30000.0,1197.3333333333333,1383.8137760069692
0,0,-1,1,400000.0,22198.833333333332,47466.405126152116
0,0,-1,0,170000.0,1384.0,750.7510239753257
1,1,-1,1,140000.0,296.6666666666667,134.91725859454257
0,0,0,0,200000.0,2929.1666666666665,2950.3749592212853
1,4,1,2,60000.0,2133.3333333333335,3591.2934392314237
0,0,0,0,150000.0,15760.666666666666,27923.130762863966
1,0,0,0,180000.0,3624.6666666666665,24366.64138256782
0,0,0,0,50000.0,1800.0,10929.66985777704
0,0,-1,1,50000.0,5013.0,8542.931567481193
1,2,2,0,230000.0,1812.3333333333333,1167.0694352379667
0,0,0,0,110000.0,1870.5,2549.8266346296305
0,0,0,0,90000.0,2958.3333333333335,10060.174884165783
1,6,2,2,20000.0,1706.5,1671.2179291363132
0,0,0,0,30000.0,2416.6666666666665,4946.732568069554
1,1,0,0,220000.0,5861.333333333333,7602.128649266599
1,4,1,1,140000.0,1879.8333333333333,1518.2939109408296
0,1,0,0,100000.0,943.8333333333334,7058.086190084864
0,5,2,5,110000.0,33.333333333333336,66.45800679125628
0,0,0,0,270000.0,42964.0,58690.946561629076
0,0,0,2,30000.0,5262.166666666667,14198.321558080965
0,0,0,0,70000.0,2533.3333333333335,10230.968843011236
0,0,0,0,20000.0,2522.5,1513.0046155470468
0,2,1,1,190000.0,2073.0,28424.632534124343
0,0,0,0,20000.0,1500.0,1311.9063991001797
0,0,0,0,80000.0,5956.0,9352.198217531533
1,1,0,1,60000.0,1115.0,1260.4549575450922
0,0,0,0,50000.0,2387.5,2532.7864497426544
1,0,0,0,280000.0,9769.166666666666,38589.77541482545
0,0,0,0,300000.0,23807.0,35016.078059466716
1,1,2,1,30000.0,1386.1666666666667,615.9788957423785
0,0,0,0,270000.0,44582.333333333336,75731.99967627072
0,0,0,0,100000.0,3972.1666666666665,18548.90963911356
1,0,-1,0,240000.0,291.0,0.0
0,0,-1,0,200000.0,6349.833333333333,8787.342565683135
0,2,0,0,110000.0,1950.0,1853.089393418461
0,0,-1,0,230000.0,4677.5,2151.640397464223
1,0,-1,0,150000.0,17991.333333333332,5465.541790771219
0,0,-1,0,350000.0,13025.0,56877.55973814863
0,0,-1,0,360000.0,75708.33333333333,55390.1061550406
0,0,0,0,100000.0,14039.166666666666,35325.86426637948
0,0,0,0,500000.0,5855.0,7991.632140349471
0,0,-1,0,500000.0,28588.166666666668,59218.42022434123
0,0,-1,0,180000.0,316.0,0.0
0,0,0,0,100000.0,2484.6666666666665,25082.561947828744
0,6,1,3,10000.0,500.6666666666667,812.5581209981228
0,6,2,2,60000.0,1316.6666666666667,1560.0876577936253
1,6,1,0,50000.0,1900.0,1351.227540670581
0,0,-1,0,80000.0,1905.1666666666667,8800.21323984065
0,1,0,1,110000.0,4260.833333333333,3944.6880104768743
1,0,0,0,410000.0,15113.333333333334,5906.040264000915
0,0,0,0,30000.0,1491.6666666666667,1310.5944707142125
0,0,0,0,310000.0,3761.0,18915.126839824963
0,0,0,0,70000.0,1090.3333333333333,1325.3432385612416
0,0,0,0,250000.0,6100.833333333333,20610.963261494275
0,2,1,1,210000.0,6700.0,2332.585725470056
0,3,1,2,50000.0,1442.3333333333333,15141.633434562687
0,0,0,0,670000.0,8615.0,7040.012897715458
0,0,-1,0,130000.0,6654.833333333333,10268.43446035795
0,0,0,0,110000.0,2166.6666666666665,2810.318914287131
1,2,1,1,210000.0,3978.8333333333335,8172.103858044553
1,3,0,2,30000.0,1443.6666666666667,1402.0996754867324
0,3,0,2,260000.0,3489.0,2379.572398562397
1,5,1,3,20000.0,795.6666666666666,1099.8572180060464
0,0,-1,0,120000.0,1478.5,1199.7595870284458
1,0,0,0,80000.0,1983.3333333333333,26607.97563638893
0,2,1,1,30000.0,683.3333333333334,7694.528800821182
0,4,1,1,110000.0,2933.3333333333335,1831.4978569466032
0,0,-1,0,50000.0,1347.1666666666667,1112.5961831080792
0,0,0,0,90000.0,4173.833333333333,5323.188120540797
0,0,0,0,110000.0,17752.833333333332,30356.417507121398
0,0,0,1,50000.0,1873.6666666666667,2482.65296943948
1,0,0,0,150000.0,1999.5,24888.529684709512
0,1,1,1,120000.0,3691.5,3876.5534004662786
1,1,2,0,200000.0,6550.0,9557.94436930173
1,6,1,4,20000.0,416.6666666666667,7601.080124999779
0,0,0,1,50000.0,7628.5,673.4058706802806
0,0,0,0,200000.0,1548.1666666666667,5490.478594803917
0,0,-1,0,500000.0,25006.666666666668,5555.57265275147
1,3,0,1,50000.0,1965.5,2297.930409448177
1,0,0,0,230000.0,5656.333333333333,41432.080034678445
0,1,1,2,200000.0,2384.6666666666665,3362.0243703261085
0,6,3,2,270000.0,10243.5,10197.746280428828
0,4,2,2,50000.0,1867.3333333333333,6348.718285344426
0,4,1,2,20000.0,1033.3333333333333,1488.3401045012079
0,1,0,1,60000.0,1878.8333333333333,17008.36361029479
0,0,-1,2,50000.0,5893.666666666667,8973.187861624207
0,0,0,0,50000.0,1103.1666666666667,662.728124246034
0,1,0,1,130000.0,4400.0,11589.386316798658
0,0,0,0,230000.0,5333.333333333333,21081.573104649156
0,2,0,2,30000.0,920.5,751.0642449218309
0,0,-1,0,200000.0,3904.5,1736.4283745665987
1,3,2,0,100000.0,4102.0,1694.0834001508504
1,3,2,1,240000.0,4983.333333333333,4896.9334792296295
1,6,2,6,70000.0,0.0,0.0
0,2,1,2,360000.0,8321.166666666666,25886.597464711347
0,2,1,1,140000.0,4212.166666666667,10414.850181351627
0,1,-1,4,50000.0,334.1666666666667,1176.6277944476183
0,0,-1,1,210000.0,636.6666666666666,737.306177920679
0,3,1,0,280000.0,5144.333333333333,26379.090702675858
1,6,2,0,180000.0,2166.6666666666665,1686.486841533804
0,0,-1,0,150000.0,2204.1666666666665,3895.8221425864226
0,3,1,4,20000.0,1789.5,4085.4496162193295
0,0,-1,0,350000.0,6288.333333333333,1976.3162449365234
0,0,-1,0,130000.0,8337.333333333334,10514.764294394177
0,0,-1,3,340000.0,1259.1666666666667,1502.1099049892011
0,4,1,2,80000.0,2583.3333333333335,1966.3730487032888
0,0,0,0,210000.0,9699.833333333334,7919.83134711003
0,0,-1,3,20000.0,260.0,348.82660448996717
0,1,2,0,140000.0,18017.166666666668,50222.26494560621
0,0,0,0,200000.0,4169.666666666667,7544.327814104227
0,0,0,0,50000.0,1760.3333333333333,16171.041740304385
